190,-0.7071739438158847,0.11297037102663546,-0.04016114579637813,2
191,-0.6078011335804518,-0.04565199025847199,-0.11865400667221637,2
192,-0.17951182653486833,0.09710417919764204,0.6413724029291437,2
193,-0.31636111392523875,-0.6047829747163107,0.03992378928281868,2
194,0.2405266878184291,-0.20714272039217455,0.014871704190659928,2
195,0.3770994537408368,-0.09912872422759511,0.08890683493212034,2
196,-0.4596642927532287,-0.5158208592165029,0.4328820909780887,2
197,0.4450192264878188,-0.37917130288855955,0.3342064832147478,2
198,-0.5008487443028196,-0.2510442262659075,0.07179474776157997,2
199,0.11424385791997844,-0.816699780544311,0.30919957629495526,2
200,-0.03972831246231351,-0.7408642992119681,0.19262301247702962,2
201,0.551854314278998,-0.15955502999467377,-0.00446984983787911,2
202,-0.026466442837839284,-0.6541085232865801,0.0903521369642303,2
203,-0.16161026129969716,-0.9499375218224496,0.13043464113684947,2
204,0.009369344542075745,-0.5918930331956731,0.45348310147663756,2
205,-0.4404531546070995,-0.5153057569166432,0.5028957599010887,2
206,0.46604963941445676,-0.2845954527173979,0.6085762760554757,2
207,-0.2531468743763253,-0.7866357004541776,0.032542261931514486,2
208,0.5835743157920529,-0.14829091053188154,0.43153280473252376,2
209,0.2163859621568618,-0.36920718733858565,0.2760266822786106,2
210,-0.12930968889272124,-0.7164095760508099,0.3408561630866549,2
211,-0.2735580223100633,0.16351541179838527,0.5423601024079544,2
212,0.6756554078703206,-0.18333796168812214,0.3920896122681296,2
213,0.5214129778758398,-0.2089810332891149,0.06808901407190578,2
214,-0.09563197593009369,-0.45088540272084,0.28226249413791,2
215,-0.3200760543436002,-0.25539786428577055,0.3434753669375899,2
216,-0.17779786958237567,-0.20213567502966187,0.2749770235678561,2
217,-0.30759699929157513,-0.11151649228433168,0.42943490259471856,2
218,-0.44199421544384343,0.39300408586108565,0.16256448864089726,2
219,0.015760998844838586,0.24287216014938012,0.31176823152868927,2
220,-0.03154075469300849,-0.19587760180385477,-0.06664570457323539,2
221,-0.16721899070312057,-0.010569740579511608,-0.10933332450751349,2
222,-0.5213322769993258,-0.3805024956255751,0.1571753107484974,2
223,-0.37793711336807295,-0.05284073574168896,0.33494789249191115,2
224,-0.08970620171065048,0.5895840346742623,-0.07552494231437991,2
225,0.023195832542419567,-0.9443559470939101,0.1449387489967657,2
226,0.4089641236127043,-0.460285463903922,0.4187147462762129,2
227,-0.11847392928323654,-0.8729480502873649,0.33324715932052246,2
228,-0.47046440438295695,0.10989801669188036,0.0037434315865658638,2
229,0.2271253050562249,-0.22547306097194,0.13703023098581937,2
230,0.2369901740525881,-0.2940025484654426,0.36890745994173807,2
231,-0.3025286558886766,-0.5839128115356922,0.062385096209497885,2
232,0.05599659850974914,-0.7455867103736552,0.4085000540411972,2
233,0.8313347522763813,-0.08067411782281615,0.013623467073775885,2
234,0.7996906918289609,-0.18873782852249385,-0.14545355020311043,2
235,0.7765988421217666,-0.4143496347730296,0.6014583923769448,2
236,0.788477093789472,-0.5819124341544002,0.4776045120987058,2
237,-0.2014003187364245,0.17029347962316024,-0.10817819733377217,2
238,0.0849393035977994,-0.31581875532015125,0.58539468553561,2
239,-0.29544504189650483,-0.5783342818850444,0.2557625514457901,2
240,0.27186776707321086,-0.16241556149654618,0.13856366177433094,2
241,0.2859368145317185,-0.3570126436229549,0.09414724510933217,2
242,-0.4547318800073216,0.033563452513256514,-0.07427577299339184,2
243,-0.31217405778939555,-0.03551723869822474,0.047514940475217524,2
244,-0.1667352419920993,0.18380243656002962,0.03151168528866886,2
245,-0.05123687268516653,-0.7893621567596893,0.5333797036109478,2
246,0.03529679570869693,-0.5525746835962728,0.6714227118461089,2
247,0.014499616733082686,-0.7537123839709862,0.7073454323238869,2
248,0.15661123677716923,0.6090378818804749,0.17178387614839088,2
249,0.26609296215442024,0.39928050669368825,0.1264886232176458,2
250,-0.28184604105016825,-0.9280636626368796,0.09209956391336567,2
251,-0.547955294127068,-0.54847247704179,0.6674586485363383,2
252,-0.5509329129742716,-0.6047195539292556,0.541371190670147,2
253,-0.5636583877935772,0.21727433161444493,-0.18134874659028594,2
254,-0.013760925633917238,-0.3799630608609723,0.43080768874214964,2
255,0.3891501694488438,-0.7240211868324792,0.3462740692336553,2
256,-0.6271358644612336,-0.22664778615678235,-0.11557904143232536,2
257,-0.0482201962366648,-0.5934387741090992,0.28264712100745265,2
258,-0.5493755834315199,-0.6756995803334098,0.029869272628711193,2
259,0.3607215807755384,-0.8370014080958261,0.24985146358724206,2
260,0.32252778124737747,-0.8028536184290049,0.1457994476901472,2
261,0.1804924240294138,-0.2663137501621231,-0.34385144692038205,2
262,0.010429021441426645,-0.08661524429411299,-0.4555025868252184,2
263,0.11532794158196101,0.19456039744681933,-0.3322765443915286,2
264,-0.38518499244053706,-0.5261343719746409,0.5226587457164287,2
265,-0.42447368712027006,0.017763763916397536,0.5056284760091433,2
266,0.26749281683781473,-0.4642019668508099,-0.06119741401143934,2
267,0.2293365132802106,-0.6615331207351167,-0.19308759403971643,2
268,-0.13863801424635938,0.3176811693685905,0.3854972906051427,2
269,-0.09620519925288455,0.19439165824685217,0.29158017948722265,2
270,-0.13073868479796,-0.05865842196025049,0.31932161587106345,2
271,0.27101409798809334,-0.3827864605738062,0.5847141128696154,2
272,0.45084431679105075,-0.2018367048596921,0.09922154388395434,2
273,0.5071033189926308,-0.03045172009383906,0.35071252745250037,2
274,-0.2853203137976575,0.3360821103822319,0.08274316139268342,2
275,0.04918247581397517,-0.1231572803924258,0.49826159999466496,2
276,0.41275036478437815,0.09020028457085588,0.1534943526941646,2
277,-0.019026906023062447,-0.40292163792720226,0.40952116350873496,2
278,-0.4394690107151048,-0.2348583267308778,0.3346289627167031,2
279,-0.4378792739369024,-0.41793195937311034,0.5533071015756454,2
280,0.6439459710143459,-0.4255634943379318,0.344872650678337,2
281,0.3669488251145218,-0.03955839165245458,0.673967928810661,2
282,0.48103092377711254,-0.2316803104588093,0.4582006009547538,2
283,0.08737687686850774,-0.023998120431045277,0.4860508063874201,2
284,-0.6205799800495515,-0.32767233650680877,0.49837167200902327,2
285,-0.14737050496825288,-0.7222152339958322,0.12673584600213336,2
286,0.018377422268030623,-0.48576117006037817,0.08990394320422403,2
287,0.1647662295742516,-0.7668894630826779,0.24591115840499117,2
288,0.4686680720766694,-0.47619297868614147,0.24088278871872726,2
289,0.5994677625869786,0.11043071769916743,0.15772575314628276,2
290,0.1804774317701076,-0.5618578106774592,0.3853593890017555,2
291,-0.2968092588746577,-0.41355987586307486,0.4644019862424461,2
292,0.2895891331091555,-0.5179672577160868,0.22113089688636148,2
293,0.20208909473035425,-0.6248055319622562,0.010013299024066209,2
294,0.12822721940275097,0.06966843285837748,0.6295723107130501,2
295,0.06200603971721593,-0.3105598282666632,0.1781364088018268,2
296,0.07465716257441746,-0.21233718642526922,0.39325844123146153,2
297,-0.5450687374987333,0.01076390630959858,0.25059126620488353,2
298,-0.4320807960005509,-0.6540463305916412,0.23496749367933786,2
299,-0.38733127849246274,-0.7380165137862056,0.13167130327277493,2
300,0.346375948013299,-0.32959473020883745,0.4898066866919974,2
301,0.5609624621098989,-0.13610450215149705,0.1610877597455975,2
302,-0.1675641533174117,-0.8564035392982269,0.4659273986309666,2
303,0.43814937663635,-0.5071012905523787,0.0715047223433126,2
304,0.06726756831283526,0.5207631919814759,0.008175010649773544,2
305,0.5957237166222147,-0.14587062314656593,0.3514925718765037,2
306,0.51428467854538,-0.020670021770002062,0.1520704946343125,2
307,-0.011983403737757036,0.3924867778211202,0.32242774962648113,2
308,-0.31956820022251253,-0.2796439029899548,0.23500551703512843,2
309,-0.19876985078980042,-0.9188174392228722,0.22006466040183345,2
310,0.004044726157910348,-0.33168983900670834,0.7542420644864262,2
311,0.39053285494122747,-0.4216040972620007,0.023691123199059225,2
312,0.25035199326836244,-0.497037092455393,-0.03806392638220794,2
313,0.3530002479179604,0.1227593805380298,0.6008658935041988,2
314,-0.5018293691487625,-0.34123351482377695,0.24639364375992384,2
315,-0.13905316609638943,-0.7917838147049187,0.6015894948900048,2
316,-0.1929209642780705,-0.6087697302064308,0.7313880825560575,2
317,-0.08907192638989886,-0.5317583141020747,0.5027736620139084,2
318,-0.20397168376314598,-0.7744851528147026,0.31373507595241057,2
319,-0.393393433465729,0.3231464860508214,0.26017719947664564,2
320,-0.2737166412034344,-0.47175138487586227,0.5162383120453121,2
321,0.24698576198977323,-0.10835058872999546,0.8724898409873543,2
322,0.4520358976898653,-0.2151304164828462,0.9237093383429076,2
323,0.07509091565434645,-0.6019280914231729,0.044503008310830774,2
324,-0.11491334628438754,-0.3777888909210987,0.13655658692169523,2
325,-0.27168350722460044,-0.5934795566954386,-0.2143125650470128,2
326,-0.08970608965146606,0.5895838302379848,-0.07552419864838433,2
327,0.6120803891024986,-0.3120342118804867,0.413108965417326,2
328,-0.32299633593411625,-0.03409016446628358,0.49421093177005593,2
329,0.050792927516151574,0.3591972211597109,0.4099772357093306,2
330,0.08333604577669096,-0.6408951268308961,0.3906274010159917,2
331,0.6401329425364536,-0.3415904013892374,0.16105418690923723,2
332,0.4694264261994323,-0.07205373831772874,-0.3102232652614016,2
333,-0.5196625387900478,-0.7050352402478381,0.263850084960323,2
334,-0.07333132564371536,-0.830122886661831,-0.06965050625647291,2
335,0.15002983879028317,-0.4809810675608819,0.39566053342526647,2
336,-0.4312285150386455,0.19706399893863966,-0.1442030151915112,2
337,0.07347284730750232,-0.30735919258480143,0.2708794145641411,2
338,0.047475365693168944,-0.1975915935268848,0.33309911040347623,2
339,-0.5276180343142389,-0.1530311049473066,-0.026734063922792824,2
340,-0.1924023713540471,-0.7951327694824167,0.004607396167762833,2
341,-0.3020762059886595,-0.5877724789038492,-0.19398874623944304,2
342,0.03940712484983906,-0.6059718530979794,0.3819714932943903,2
343,0.03352353878124517,-0.7259193360583697,0.07426935253792115,2
344,-0.4993292205820396,-0.34712492759278507,0.1840218909534638,2
345,-0.4577912387221189,0.3265651357132442,0.03783711244974733,2
346,-0.4604961925868856,0.5153013913452514,-0.2656435106853504,2
347,0.07406061541447924,0.006550192027365934,0.2037029934320804,2
348,0.07890337318127626,-0.019328783899017526,0.04913416995122693,2
349,0.08226066254926309,-0.5527621722854583,0.09785288082718914,2
350,0.6052089773007578,-0.10808246948493987,-0.009325798247483854,2
351,0.11760029522591658,-0.06874552919443828,0.6527998086700524,2
352,0.4538208095030925,0.39764574312944334,-0.0264253902833557,2
353,-0.46811270091839197,-0.04738189594817521,0.23803874145078058,2
354,-0.06469261719736205,-0.538907734576873,0.14490869352026242,2
355,0.37298314609264777,-0.039023609711059816,0.4469594712724013,2
356,0.09334941620047743,-0.2522418649755353,0.74326124993035,2
357,0.023286111654648254,-0.16955414062649982,0.7575481130374818,2
358,0.496311194885709,-0.07531206090645337,0.2310596777077316,2
359,0.6686565634569801,-0.3354626134492106,0.2841931289810927,2
360,-0.3423459430866962,-0.2611510843102954,0.5771221916069589,2
361,0.47668563227770655,-0.6225197098238856,0.3431476503813236,2
362,-0.24775636527437792,-0.43099287162449496,0.34034436461649464,2
363,0.27230947479617096,-0.3150851573522449,-0.1416913914562206,2
364,0.1490828052106574,-0.2578270121342625,-0.055986648235923364,2
365,0.13045075745573345,-0.4922379299907847,0.15755926764150197,2
366,-0.4121974165903307,0.1764195583240771,0.11526703735492118,2
367,0.4008741198548822,-0.6540624357193592,0.11975097629977967,2
368,0.07465716257441746,-0.21233718642526922,0.39325844123146153,2
369,0.4491495085076956,0.13490122289138257,-0.01413636545691512,2
370,0.07163415418477741,0.38728355237607626,-0.10485031232715586,2
371,-0.04063877271168606,-0.07482253967078267,0.6132132188660858,2
372,-0.5821423926758371,-0.02744931200948952,0.5881353167422902,2
373,-0.10763986051504086,-0.5764509549450327,0.3802699072411607,2
374,-0.5324540245711579,-0.15863682086490802,0.05841282908124281,2
375,0.08686200878053409,-0.6271511742541926,0.3512810137440926,2
376,-0.12857487685494035,0.24743312846276289,0.6050739644605179,2
377,-0.3013143131131548,0.32787704376294735,0.7391098287467239,2
378,-0.3728342645340631,0.14177150031176108,0.9178714933418061,2
379,0.05980187662421898,-0.40354652062976876,-0.3018735045408123,2
380,0.25753314317502896,-0.37223467543583216,-0.35072004473734025,2
381,-0.037638425490159354,-0.7373673194387295,0.44487834050166364,2
382,0.5678122437010202,-0.15552960910345318,0.6307497277685749,2
383,0.5971642074684069,-0.09083384699474946,0.7880592824620942,2
384,0.5898092135133279,0.086533250560301,-0.04905243674999263,2
385,-0.3852992224677448,0.21533702246370603,0.08898481023871094,2
386,0.4119149595843866,-0.450674129417833,0.5711879711618645,2
387,-0.07000329758875658,-0.09380632389114095,-0.05935841689540535,2
388,0.07087633211605032,-0.21377535922059077,-0.13324860305650638,2
389,0.03004264700003692,-0.459926754569325,0.039127732508811616,2
390,-0.5228824237841915,-0.7849011525216624,-0.1537090138162854,2
391,-0.7361462356814321,-0.804510866792184,-0.04712437759836897,2
392,-0.4112772308665716,-0.30978322300378736,-0.11134957670047237,2
393,-0.3479430409970729,-0.0488718058835036,0.34561633873599507,2
394,-0.4720951480562757,-0.09708222338159403,0.29997808552645533,2
395,0.2133952037932806,-0.6426445908721021,0.15992510481412955,2
396,0.27070123396289686,-0.12333610949011621,0.12746200409552982,2
397,0.04489700416559533,-0.000523328701517646,-0.08340796103954197,2
398,0.41426142383345727,-1.0700417171086198,0.30765834365388234,2
399,0.4618880582402105,-0.8887483356144109,0.3592695452851491,2
400,0.34582348200526464,0.11183160677109732,0.5036297718067398,2
401,0.04768324655826833,-0.3193953460292917,0.3003815990453952,2
402,0.1605792701273361,-0.7595222693845002,0.42149604436535815,2
403,0.08804797203220362,-0.38056295847641386,0.004755315706781417,2
404,-0.17026274380275072,-1.0082073753698344,0.17250550059379727,2
405,-0.3995170472613819,-0.02998776713630281,0.1510269547926068,2
406,0.613210479755611,-0.348865329730141,0.5172970358196668,2
407,0.3971652895780335,0.12856694102656177,-0.14206688386142022,2
408,-0.15627693555455116,-0.8629675372641373,0.13909844751372843,2
409,0.07820864323942772,0.18037317530982727,0.3492325592786247,2
410,-0.11700477982324224,-0.49283497543221133,0.7021181679999129,2
411,-0.23403274687896028,0.36317403700583184,0.35121276271853497,2
412,-0.030484264185176576,-0.6559947365049793,-0.010996012017366276,2
413,-0.17187185044629694,-0.4548798163561949,0.4795545219292486,2
414,0.47161656798236706,0.02408477716145729,0.44798861764240655,2
415,0.6201290397954267,-0.19518396502674598,0.2111215604656662,2
416,-0.09209281376857734,-0.21716841316242952,-0.118192746806515,2
417,-0.015516698491357095,0.019598231967091106,-0.2106167939838108,2
418,-0.42979112722148227,-0.08429733381916205,0.44802964651422267,2
419,-0.022309023925753763,-0.2506305912490473,0.40304574312115615,2
420,0.02893874252831901,-0.5116049964831582,0.5769524342614656,2
421,0.2525417684887846,-0.3216952597818016,-0.008959948249228916,2
422,-0.3172036524742954,0.04914056143407973,-0.0030425250241219344,2
423,0.6725470385528999,-0.5227727506147227,0.46081672120869466,2
424,0.6816633665597271,-0.42967650584432426,0.6275196566439167,2
425,0.3256034202628426,-0.6758956270024387,0.6272392694215287,2
426,0.12604364258863035,-0.6808375759563624,0.5530166443517003,2
427,0.029271976289833166,-0.6786630081553324,0.4992981805141967,2
428,-0.17326201012589057,-0.32327305862762923,-0.03178796109687513,2
429,-0.15941274707741057,-0.5046356358393614,0.0788758781961105,2
430,0.4408593919059148,-0.860652810393689,0.4659228841803045,2
431,0.3380634287901397,-0.8628166870575521,0.7661265398731599,2
432,-0.06740039731897597,-0.5606259072632049,0.34217532642222687,2
433,0.19287048266180853,-0.8800597841437308,0.22196447713377968,2
434,0.5128475558195156,-0.0005934710552981386,-0.36647892756493644,2
435,0.612697916639771,-0.18019915225159094,-0.27362907284376636,2
436,0.46345998059297416,-0.002189970569142329,0.4621191292821295,2
437,-0.5862411139519625,-0.5230104606696313,0.3002381503334208,2
438,-0.07562258526564843,-0.9654310730959298,0.38055335698035386,2
439,-0.057834992134597446,-1.0103464270831206,0.1784925508429825,2
440,0.4835536313793385,-0.1830072219963472,0.5415830737016133,2
441,0.29657907084001367,-0.42130167838196564,0.29313905711054966,2
442,-0.39234706514080403,0.19759603174058143,0.3548824066558595,2
443,-0.5417186217367351,0.017996993251232808,0.2894678170652756,2
444,-0.4422206820824381,-0.7097510348302288,0.4298760789319656,2
445,-0.41618796794426743,-0.5437176103490846,0.3187164771870121,2
446,-0.06825269029128382,-0.6862888747454929,0.5387688663500295,2
447,-0.46077756163212846,-0.6014381219009858,0.4849467902605925,2
448,0.4118406347439125,-0.06079440887434139,0.1531377530993853,2
449,-0.6297246739434343,-0.4308001765787469,-0.03835197399753493,2
450,-0.5236675223329135,-0.5198581749253062,-0.17784892506383423,2
451,-0.5196625387900478,-0.7050352402478381,0.263850084960323,2
452,-0.3605255076818829,-0.6216758344867445,0.5294088889863524,2
453,-0.08219208695510315,0.17384962817284824,0.37921052080521606,2
454,-0.21139936035502407,-0.8245332326003602,0.3952141989765854,2
455,0.7324938251531155,-0.033479303065823834,-0.1354876503482514,2
456,0.746272488481068,0.08525574865200765,0.021075296736633393,2
457,-0.8165721690324544,-0.10995618919943415,0.18175049849372515,2
458,-0.7522422249324942,0.020738292533260518,0.1275791651957803,2
459,0.04812471285009781,-0.4905641310618891,0.8031610724625148,2
460,0.40223623513808887,-0.7821823077162627,-0.060844046716113924,2
461,-0.1686322964803279,-0.7093877795626404,-0.13665196052716938,2
462,-0.161319448428921,0.018999828218477816,0.7233572365040398,2
463,-0.14323687899461465,-0.08546871571919586,0.5276485904238369,2
464,-0.28052313902242254,-0.6032994555416272,-0.17819681473433616,2
465,-0.22220275043435583,-0.2602204507490299,0.09319732377004275,2
466,0.12893467059762984,-0.7150922457008443,-0.049780875769517334,2
467,0.6703862982569325,-0.03622930697398276,0.14020560011816238,2
468,-0.23951999643026164,-0.3903491014060329,0.5142812557896608,2
469,0.15718082502919578,-0.5629480643299826,-0.08701362468679051,2
470,0.05725940832998718,-0.6714837692043272,0.2566130243965253,2
471,-0.1332625849607902,0.5668469842417618,0.541758492955835,2
472,0.297598976180686,-0.3011383893762272,0.55311914005314,2
473,-0.3968274075057668,-0.40499189515121564,0.6431448371497215,2
474,-0.37115484849147046,0.3571517385444097,0.011353261076866097,2
475,0.4450192264878188,-0.37917130288855955,0.3342064832147478,2
476,-0.45251141066283257,-0.2778221015600503,0.4179984784594502,2
477,-0.4853485053636468,-0.46889614316629113,-0.08459403285060312,2
478,0.060492097143562476,-0.6317507814326989,0.1627184491441822,2
