3.50159 134.862 0 3 -1.77636e-14 -2.84217e-14
3.19025 44.3234 0 3 -2.30926e-14 -2.13163e-14
3.33845 93.5605 0 3 -1.59872e-14 -1.42109e-14
3.60071 126.953 0 3 0 1.42109e-14
0.620892 149.11 1 4 0 2.84217e-14
3.12777 72.7037 0 3 7.10543e-15 3.55271e-14
0.510634 -94.9737 2 0 0 1.42109e-14
0.714658 112.275 4 0 0 0
0.362383 68.1963 4 0 -2.13163e-14 -5.68434e-14
0.669471 -9.70112 1 1 -7.10543e-15 1.42109e-14
3.30365 78.3031 0 3 0 0
3.28517 70.2885 0 3 -1.24345e-14 0
3.25517 64.7955 0 3 -3.55271e-15 -7.10543e-15
3.31145 61.7718 0 3 -8.88178e-15 0
0.852231 98.5721 4 0 1.42109e-14 -1.42109e-14
0.350325 -101.541 5 3 1.42109e-14 1.42109e-14
0.435352 -7.66309 1 1 0 -2.84217e-14
0.81789 -130.114 1 0 -7.10543e-15 -4.26326e-14
0.188758 70.4606 2 3 7.10543e-15 -1.42109e-14
0.728617 7.50565 5 0 1.42109e-14 -4.26326e-14
0.736381 -120.207 1 0 7.10543e-15 -2.84217e-14
3.27823 81.3628 0 3 0 7.10543e-15
0.628434 8.54127 5 0 -1.42109e-14 -2.84217e-14
0.550169 86.1073 4 0 7.10543e-15 1.42109e-14
0.596255 -158.155 5 3 -7.10543e-15 -4.26326e-14
0.316469 56.6744 3 4 1.42109e-14 0
3.19918 119.457 0 3 1.24345e-14 2.13163e-14
0.254124 -94.5051 2 0 7.10543e-15 -1.42109e-14
0.426156 48.0242 5 0 7.10543e-15 0
0.52183 154.992 3 0 0 -1.42109e-14
0.773361 143.691 3 0 -7.10543e-15 -1.42109e-14
0.937321 -97.945 2 0 7.10543e-15 2.84217e-14
0.353752 -114.116 4 3 0 -4.26326e-14
0.545497 -4.8669 0 0 0 0
3.33011 79.4687 0 3 1.42109e-14 7.10543e-15
0.590344 56.9421 2 3 -7.10543e-15 -1.42109e-14
0.342287 -74.7371 0 4 -7.10543e-15 -2.84217e-14
0.456549 28.8141 5 0 7.10543e-15 -1.42109e-14
3.62477 134.654 0 3 -1.77636e-15 -1.42109e-14
3.74108 147.522 0 3 -3.55271e-15 2.13163e-14
0.537589 -131.24 1 0 -7.10543e-15 -1.42109e-14
3.79899 164.754 0 3 -3.55271e-15 2.84217e-14
3.4248 110.02 0 3 1.24345e-14 7.10543e-15
0.584789 141.32 1 4 7.10543e-15 1.42109e-14
0.617785 69.8852 2 4 -1.42109e-14 4.26326e-14
0.642675 -140.661 5 3 -7.10543e-15 -7.10543e-14
3.36566 96.2166 0 3 -1.24345e-14 0
0.577344 83.1272 2 4 0 5.68434e-14
0.45214 -111.675 3 1 0 0
0.409201 46.4752 3 4 1.42109e-14 -2.84217e-14
3.65894 142.12 0 3 -1.42109e-14 -2.13163e-14
0.818595 -7.17838 0 0 7.10543e-15 1.42109e-14
0.599507 101.561 1 3 -7.10543e-15 -1.42109e-14
0.648845 -97.1643 4 3 0 -2.84217e-14
0.612231 96.7297 5 1 -7.10543e-15 -2.84217e-14
3.38093 95.3609 0 3 -5.32907e-15 -1.42109e-14
0.394488 -32.586 1 1 -1.42109e-14 0
3.34038 93.0311 0 3 -1.59872e-14 -7.10543e-15
0.767822 -49.4633 3 3 0 -1.42109e-14
3.16888 74.7257 0 3 3.19744e-14 1.42109e-14
0.340126 59.9626 3 4 1.42109e-14 2.84217e-14
3.43253 112.758 0 3 -1.77636e-15 -2.13163e-14
3.20269 62.428 0 3 1.42109e-14 4.26326e-14
3.2862 26.8236 0 3 1.77636e-14 2.84217e-14
3.34028 -52.0325 0 1 -1.95399e-14 0
0.41787 74.5709 4 0 2.13163e-14 2.84217e-14
3.34998 34.4133 0 3 -1.06581e-14 -1.42109e-14
0.804513 122.387 4 0 -7.10543e-15 -2.84217e-14
3.27562 121.683 0 3 -1.42109e-14 0
3.33146 47.2692 0 3 7.10543e-15 -7.10543e-15
3.36696 4.36713 0 3 1.06581e-14 2.84217e-14
0.196814 173.293 0 3 -7.10543e-15 -1.42109e-14
0.624137 -110.481 4 3 7.10543e-15 -1.42109e-14
0.592643 167.921 2 5 -7.10543e-15 1.42109e-14
3.22128 56.1919 0 3 -2.4869e-14 -2.13163e-14
3.26673 110.305 0 3 -4.61853e-14 -2.13163e-14
3.46944 104.786 0 3 -1.59872e-14 -7.10543e-15
0.402245 -92.3503 3 1 -7.10543e-15 -1.42109e-14
3.49626 120.342 0 3 7.10543e-15 3.55271e-14
